,mass,x,y,z,vx,vy,vz
0,1,446.1097839325963,-0.6815754004602254,-5.884485278265159,-0.14646561016703344,-1.012261181134596,0.06320020652433615
1,1,-193.28089701158217,-428.8454085919718,7.35120867986201,1.509322109203234,0.2635359746137116,0.009459187298264029
2,1,-460.4539743772307,223.2190137624978,6.317699858701871,1.3376404172560337,0.17757379873216525,0.18089633667017568
3,1,-151.99676909434632,102.57519537055039,6.624549222446492,-0.8216168845474036,-1.1790707372081557,-0.06969215032894904
4,1,-47.54757152654758,524.3852323802564,-33.537566332017825,0.38077409271894996,-0.12204237330709411,0.09283176847801682
5,1,386.6735457291499,-319.65502560688356,-15.992590189788677,-0.34893722311969894,-0.20460619374945394,0.20391959543417543
6,1,686.3520514393774,-438.80433454328426,7.3096078232850275,-0.9971480212405919,1.286883575364618,0.048018756351406275
7,1,-448.47852302297605,182.08686415302634,39.66498439524788,1.7024624968722752,0.08783043917938552,-0.10073979906253364
8,1,-146.99409052238684,-226.89056057433845,-0.9098596600818989,0.026104227114664258,0.4382813898433776,0.24979017202410103
9,1,-49.63918457620897,7.649235804387434,26.351350876753404,0.510533421294502,0.3423955270675139,-0.18645956651046336
10,1,619.3821901353961,-129.32729950187027,14.764611030066902,-0.45684327445380946,-0.17371424412753417,0.028963100709144735
11,1,-295.7854673460958,-163.23264426948427,3.551549250623205,1.7312500657866816,0.2131952031544957,0.06507510039326107
12,1,-238.31720452850604,-284.76469118771297,-35.729421942921526,1.937539459257961,0.4219727565507292,0.4174261917169709
13,1,-388.563582965727,447.0039792715538,5.810028373771936,2.176328026978357,-2.336022477932237,-0.05618802889325044
14,1,632.8254773284774,141.3074547973498,17.680506613743884,-1.7909943614844193,-0.568487916532456,-0.008683293742790062
15,1,-138.4223924336397,-212.54675990993005,8.786373593173662,0.6831191624302234,-0.01837276646939196,-0.09622403098850932
16,1,333.43117923116716,-144.92705827834962,-23.468353625132927,-0.7975456788424359,0.03248463880977905,0.22728078924381453
17,1,-84.9445739195704,-302.00089960485604,28.22117127392705,0.07949632315839981,2.190547689949866,-0.23059318819780517
18,1,22.529109889791723,335.2692623099548,4.360535581547393,0.4627747242525021,-1.238274816690561,-0.004757504208364728
19,1,150.54925260207088,-629.2569960560295,-6.0768694313141465,-3.590436577948829,1.3314109608503577,0.0679436431481109
20,1,-181.7262265812385,294.96052605105103,-32.169114648070696,0.31857478644927134,-2.32890484064427,0.12645171210350004
21,1,40.85685647442549,-241.71967310601372,26.74835996510049,1.0967728334823552,1.3425642346235558,-0.012242983429913593
22,1,-229.62232653967197,72.10201920170762,-7.164393526216427,-1.7559939800987137,-0.3351676697891799,0.06796935600715145
23,1,-514.0232495981202,-422.94399393862733,9.354174442697559,1.2695648141802856,0.6725300347205418,0.03222135478036404
24,1,-504.7297157757334,484.8208003313958,21.52939224083214,1.4992930381109402,-1.2731344846435877,-0.08250788571461025
25,1,587.9027735540494,-145.38279588519504,16.252035139853458,-0.23663282075607958,0.20117798968564496,0.042665096513713203
26,1,-20.786415875408828,240.89729194724566,8.115924952396778,0.28214223804473876,-1.1140326725463303,0.014781614278971534
27,1,10.783516466192882,128.32732227833492,24.315674653751998,0.2844136231105367,-0.7960923985373474,-0.2357817973977973
28,1,-288.96561723168895,484.6721014155018,10.8516298309308,1.254726958159622,-1.9972351695569228,0.10533264481075078
29,1,108.16913134885627,150.39218739957192,-9.353817920199921,-0.19735863789742394,-2.8277363211055047,0.10120467152367442
30,1,-262.47967954002394,-735.8685720278789,-20.58159716555619,0.5271656530522578,0.2814041492423362,0.07948423072321913
31,1,440.6356106689683,219.41720451261142,3.88358141300873,-1.0773837397600576,0.3678860801538903,-0.1159350431209709
32,1,151.27982766678113,145.83690054683044,-59.83299585800735,-0.8158719502189706,-0.5018141913158001,0.4821304835012448
33,1,257.317017487505,-463.4954702513982,-1.1909191514288455,-0.025985904690542256,0.40507728455897424,0.057571627787015474
34,1,300.04336458561943,-372.6152024444216,13.321470566385667,0.22785481256987403,1.3685831125218324,-0.08294453372069971
35,1,133.32664626723746,-440.11930031865325,24.322074585571865,-1.9779042009709245,1.9256955881273965,-0.07612543174031054
