,mass,x,y,z,vx,vy,vz
0,1,445.979632168907,-1.007501726685518,-5.861605824161694,-0.7165346627099677,-1.1593229135865024,0.08911433213519937
1,1,-192.78468763457516,-428.69491567150294,7.352601839781674,1.7963319086972613,0.7358908280669517,-0.00010173928754589554
2,1,-459.96629271658645,223.21434637243857,6.376532281154861,1.9088643210525262,-0.20558507267303983,0.2110372138031105
3,1,-152.2094212839187,102.1782308171857,6.603992804731101,-0.5978456159608728,-1.4649312208090808,-0.06735122841012238
4,1,-47.42507628519197,524.2350634558788,-33.497000595383916,0.4353807758453869,-0.8729197170927595,0.17689820592080507
5,1,386.4940763987021,-319.68006866776904,-15.922409935360779,-0.8434534670089411,0.03572081330788108,0.263436383621325
6,1,685.9525527290331,-438.36884330072826,7.32176785135896,-1.660694537963005,1.6136837727821949,0.03316293183885242
7,1,-447.88169618245854,182.06926378055812,39.62123046479535,2.271671397202261,-0.20282291758537987,-0.19020675512516216
8,1,-146.947741921331,-226.72206361427126,-0.8250155298108015,0.28100009575908974,0.6830001131500025,0.3152134371951959
9,1,-49.471600990865014,7.728517601282457,26.28320466613222,0.6058808522143907,0.1873875058061353,-0.26715481622893156
10,1,619.1350962403089,-129.38301959034746,14.770556060547886,-1.1844659694081292,-0.1975352370502612,0.010820576073395623
11,1,-295.1870070155507,-163.15755562791188,3.5713753977305855,2.254145838572058,0.28680317086568424,0.06711645353575302
12,1,-237.6771281735326,-284.5926479794435,-35.57990995512133,2.3263781769846528,0.7225708933436645,0.5779288031083649
13,1,-387.84932522581073,446.2133862422418,5.793968361533076,2.582032961547766,-2.929701349219383,-0.05091650519339828
14,1,632.1859199879941,141.09653390829038,17.674549199515024,-2.467119093456688,-0.8354503938770599,-0.03084823851188993
15,1,-138.18958279921952,-212.53343345473536,8.751553737262856,0.8673220540432223,0.10627371866342353,-0.13552464496413272
16,1,333.1197547535916,-144.90962309041876,-23.38454895025066,-1.2746742160080826,0.08338089410595348,0.33054318695766693
17,1,-84.90135200989448,-301.28922993450675,28.14079424470015,0.20760618862470337,2.5508600919968982,-0.3046350035168894
18,1,22.659143380748212,334.79821240776516,4.357449410032452,0.40457284350816436,-1.8966371717038744,-0.015723675100396784
19,1,149.45039354914454,-628.7673230350518,-6.051652677104516,-3.7339472708857153,1.9281568513607976,0.09990013207820492
20,1,-181.5912087011319,294.17675283099055,-32.1132268867487,0.5793931280697062,-2.8915548008324192,0.24515839705306444
21,1,41.16459361089502,-241.2867960528802,26.73885939898784,0.9558085155766711,1.5416232393552436,-0.050915756351444366
22,1,-230.09470926577453,71.96921143501979,-7.133464028901163,-1.39605646572264,-0.5484138190901436,0.13767866018036867
23,1,-513.5458852829694,-422.6886892137891,9.362638116749267,1.9075957933141425,1.026582252409793,0.024265540339577507
24,1,-504.20643362461965,484.35148673526214,21.50098751643244,1.985224292572134,-1.8508773379111227,-0.10664981687728035
25,1,587.7367984609316,-145.31713841451366,16.260898666472013,-0.8646773093185539,0.23623873999282108,0.016634590160798393
26,1,-20.69977631334832,240.49009896087105,8.1149902629014,0.29532349161082855,-1.596609825730225,-0.020730547823090025
27,1,10.868076271681208,128.03841424780708,24.231983118770565,0.27935440547452367,-1.1272318899973508,-0.3214213289408173
28,1,-288.546344292827,483.97075883801836,10.88138380141499,1.5380699593133766,-2.6728115081559336,0.09311583785029234
29,1,108.0816243101467,149.4857943458755,-9.319035963362266,-0.38445591392453043,-3.211570932782005,0.13042769101295926
30,1,-262.27777410383834,-735.6893098922774,-20.55075264975892,0.8164740643646201,0.9084990351498368,0.12575987875280037
31,1,440.2364838711521,219.46421762985446,3.8437533706752607,-1.5793134476158774,-0.05117137655307658,-0.1492384143721463
32,1,150.99137388045656,145.63085630220274,-59.65072097441139,-1.1047411911937612,-0.8688552288733142,0.7309608569365034
33,1,257.26474425994854,-463.30550352165284,-1.1700610488874625,-0.32007835638830257,0.8576565208112081,0.0812660543624244
34,1,300.0549460367955,-372.15678632678214,13.292337221137121,-0.14757121065216602,1.6849068323520344,-0.11103614919133674
35,1,132.70933353834985,-439.4722310230183,24.291918984309728,-2.1361884446745454,2.384315000865267,-0.12449917810757055
36,1,26.467513933132434,492.85132754990013,7.581274029728999,-0.6241373425905945,-2.9697134743827402,-0.00944936143076468
37,1,131.2838110871016,34.01312653193064,8.809579626879229,-0.6843846305325297,-0.6055317121418519,-0.004134564562847645
38,1,172.17297543302251,79.4475820972789,-2.924172420107914,0.0016768233735755323,0.7357673064531421,-0.025595150855544247
39,1,166.125030506296,-53.722650686950495,4.777729987168839,0.20351680309878842,0.6664264890788348,0.05415718876734527
40,1,-297.7149121848644,130.83944364063726,40.48903134312322,1.1553948688044524,-1.4982230053083867,-0.3744473566086033
41,1,363.65137201014244,-512.8843928470865,4.588030703475996,-1.8585779011703576,0.7493826003317304,-0.19860580185719406
42,1,-166.51909278746413,-564.5234798841259,-20.374934158503805,0.8594137490520574,1.7198863344893955,0.24505863505219985
43,1,-273.04473365673635,-101.35643241672521,-32.09268668751917,2.3961202142717775,0.38630901998232636,0.3753668767888455
44,1,24.487162497438636,-263.7727446595575,56.717759767825896,-0.08046810186086606,1.0872522116915713,-0.7892273161337309
45,1,37.12614961978256,716.4989760461,9.130461352196285,0.8223178343126044,-2.046677859373592,-0.03902561052108664
46,1,927.2305542230977,-255.46727608128154,10.74354610050196,-3.7442213833135978,0.7808367896079985,-0.17233903790194638
47,1,-262.9532658450892,-233.52957948774286,45.88910730690995,0.8051273066481016,3.087885932069044,-0.5142600384570641
48,1,6.692639842749123,-273.703574996545,47.46713362327202,-0.15905060890920142,1.0693825683739564,-0.5556619558587456
