,mass,x,y,z,vx,vy,vz
0,1,446.0967712168536,-0.7458380292689919,-5.880359820592763,-0.26519496913825963,-1.0429153096097477,0.06859855258509531
1,1,-193.1846207747863,-428.8257406663764,7.351735319600661,1.5691245041381892,0.36190591232928376,0.007472308908159035
2,1,-460.366505088935,223.22751933277763,6.329210499631062,1.4566196499525101,0.09779211364265422,0.18719107785861247
3,1,-152.04660646975307,102.49956711214882,6.620208981405889,-0.7750387818164014,-1.2386482824904277,-0.0692138597623535
4,1,-47.52340297394146,524.3725222464054,-33.53119501651709,0.3921629296887422,-0.27843006796982617,0.11034932679521292
5,1,386.6483896980647,-319.66618750307913,-15.979441957342463,-0.4519376535289532,-0.15457286943677015,0.21632689407880215
6,1,686.2852377146272,-438.72169187017045,7.312508566538532,-1.1353642745937833,1.3549594925545498,0.04492825137250422
7,1,-448.3682656186675,182.09038694316914,39.65808238445007,1.8210327406601894,0.027316168712544855,-0.1193789923996708
8,1,-146.99073726519657,-226.8615111443361,-0.8938034458187246,0.07909059705391568,0.4892612759546359,0.26345864954970755
9,1,-49.606630386736825,7.669586923324927,26.33915042302913,0.5304050708292097,0.31012869164317913,-0.2032812738244611
10,1,619.3487121695092,-129.33831826606928,14.766298402862528,-0.608392748473457,-0.17868648534611337,0.025183943534764348
11,1,-295.67372405384083,-163.21882153884076,3.5556296717493643,1.840178639013739,0.22852003490165027,0.06548350035865569
12,1,-238.19347521205367,-284.7362842008531,-35.702245146200354,2.018556963193667,0.4845515206108704,0.45089054463209544
13,1,-388.42481588716805,446.8539590200597,5.806552206341085,2.260838849448858,-2.459681150283286,-0.05509286029155372
14,1,632.7089627752939,141.27011714187165,17.679813837256308,-1.9318386422858802,-0.624093723356575,-0.013300873198189882
15,1,-138.37844874487078,-212.54706593379242,8.780092521392525,0.7215382992684681,0.007547397546612431,-0.10443928418662697
16,1,333.37810260588833,-144.92468433178874,-23.45344918184642,-0.8969320183214765,0.04306092963558282,0.2488001344510438
17,1,-84.93873840216962,-301.8615497906486,28.206257853413586,0.10617411719310828,2.265640116602482,-0.24601921575601982
18,1,22.557639711299515,335.18741357026823,4.360163958589528,0.45066286024801167,-1.375402221048637,-0.00704296599920889
19,1,150.32387605276014,-629.1697433065292,-6.072406557530349,-3.62040770193987,1.4557072058557456,0.07460194948587495
20,1,-181.70455006636348,294.8111597365831,-32.160407933808116,0.3729014206109539,-2.446127694903362,0.15117493410165714
21,1,40.92445335117369,-241.63441502442384,26.74733544275553,1.0674910863584646,1.3840354242544417,-0.0202285608654099
22,1,-229.7296419757097,72.07962689398812,-7.1596740277707855,-1.6810891349071284,-0.37960734913505606,0.0824758444656752
23,1,-513.9395826089626,-422.8995641050777,9.356134478132113,1.4024646553657867,0.746275972854356,0.030565828788586626
24,1,-504.6327201066078,484.7373187967746,21.524071934318627,1.6005199021238536,-1.39346416233451,-0.08754037358152914
25,1,587.883732339799,-145.36998473567914,16.2545255915149,-0.3674547696505345,0.20848611955760904,0.03724579038382959
26,1,-20.768692363310834,240.8243981958704,8.116608602953558,0.28489895516932534,-1.2145484209218698,0.007390194161986207
27,1,10.801258172328579,128.27532491875667,24.30035798907874,0.28336272343020963,-0.8650653240607872,-0.25363626016341234
28,1,-288.88527839766306,484.5427010000647,10.858130633685406,1.3137546728766798,-2.137951733831924,0.10279400744029021
29,1,108.15552950628978,150.21285298235748,-9.347294698796947,-0.23634068594625646,-2.907758991069376,0.1072946598746993
30,1,-262.4447730632595,-735.8467391174332,-20.57631607161774,0.5874314702335465,0.41202591708490827,0.08912513595012561
31,1,440.5648762797174,219.4373634578582,3.8761087769209754,-1.181935911656987,0.28068000603380516,-0.1229074445267689
