,mass,x,y,z,vx,vy,vz
0,1,-267.55556662851035,-134.8890317099848,3.059554505447483,7.487373845119026,4.636837539680003,0.5211413434710972
1,1,48.71020262477307,29.209471863067183,-2.8029475389889695,-10.301596089581208,-17.380568725307906,-1.4954182213229201
2,1,333.4782985480822,-447.115904522288,-13.061840474006637,-4.09033898189196,-7.006553857269978,1.6865925416664245
3,1,76.89987432352943,-212.08808373379406,7.253014078584348,-14.567359037623469,3.148893834956806,-0.9281983661252269
4,1,36.602707916449624,-692.8347161947028,-21.576360728773764,-0.1379591695683156,-10.749661563209429,-1.2729241121400807
5,1,-226.4838175585755,68.59775659821935,-7.557144077598236,3.8878611202842523,-2.1225731916738964,1.3171991879758702
6,1,-615.6985124962209,151.30680596467576,27.049639305278276,-25.53809344283741,8.644544269354409,1.0351354353007989
7,1,304.5494985354396,-462.3484330679094,26.660830474545534,-4.0373675345221365,-8.682915649325494,-0.7943023606451595
8,1,1.7442104595153933,-161.3959564121477,4.999923302820882,-5.419068668339535,-13.063109387620717,-1.8008799170818024
9,1,-35.062375114602226,-129.99331264785474,-1.9730889075216194,-17.93808324465226,-15.261082450654929,0.03833189358277991
10,1,-8.782637174322886,-163.49022795991326,14.611558418706213,-15.718792750164727,-21.23855221672586,7.240517936638085
11,1,343.1877803293026,-619.4394613540394,-0.3051887957787679,5.444318201234486,-11.210074356517593,0.01868300794686116
12,1,-556.3174663325793,-355.14493757912476,9.714022046545308,-14.920970189954073,-6.03805598509899,0.7363232562031419
13,1,1.6960919851048246,-157.53171758082505,5.576308355772096,-13.8307996196065,-16.48553543151259,0.9817343243859102
14,1,-108.02989963962176,-110.98198726692947,2.507361450892725,13.496817729332175,-4.484040640685432,4.8809166093520435
15,1,14.889193740530452,-178.82954575192912,-4.072673398618315,-6.410961307962387,-10.052930052521637,-2.147279569466778
16,1,25.875445365033194,-308.5453764753546,4.9759211819163465,4.483637228924632,21.122706702832836,-1.5032941700518512
17,1,-59.33873013233701,300.3676576225471,-14.784971097653377,-2.123342093004771,1.5670049246961077,-0.8762336952388183
18,1,105.16273988327643,-293.179971860005,-9.366910745285285,-9.88711113178611,16.143026576207195,4.362523030076184
19,1,108.46835917857894,-284.9981561185838,14.664711942324871,-17.592921491266083,3.9774576267566655,3.1439728687165465
20,1,419.6059842147629,195.89622036162822,3.294336320339724,0.407134573495307,4.46951131593631,-0.44495753485148937
21,1,444.2363923174688,-653.8685662606637,5.908396818419898,15.929962897469473,-21.77572582532903,0.39760802857707395
22,1,-543.9738456763929,-57.60746578887198,17.97112360674693,-13.45257094521459,3.830083414187292,0.5901190459356238
23,1,12.568254743094112,-271.8392709135879,-0.2325851337582967,0.7729407817315445,17.365945360172617,0.018764258953520997
24,1,304.30466931200425,-612.8050379032578,5.527545515954752,8.340036574991409,-8.562758411062552,-0.24522848089819577
25,1,47.07092191869859,-138.4560892936258,2.360620563165061,10.07653278170625,7.380717306764713,0.48438277324567525
26,1,189.2529293366833,436.6188063626715,-13.440562344214335,1.2777851147522166,19.93687594701222,-2.4413985231251876
27,1,-354.25764399416835,-358.97807492074486,-0.6563547821520536,-3.0962296625738186,0.5908896215079552,-1.8861636217204296
28,1,56.97540675613731,-180.20060809318244,1.4745236731946254,8.652803322740153,12.317514310114568,8.61561183920345
29,1,-229.23574179073222,106.4648208837444,0.0024028018781681684,-3.7024317226657795,-7.126414403119468,-0.04330817490291189
30,1,-204.89640633701129,35.98852577720815,9.733691388671533,0.5321729963411064,-6.1393710972387465,-1.9540877521659923
31,1,-34.81048900359449,0.49019106109639116,12.892201806518003,2.453991351681439,-18.279343519397834,-1.2987873978261348
32,1,54.281555617560045,-584.3714008287405,20.21241599937801,3.330811595067859,-1.3508220931489165,-0.5367956329213892
33,1,47.49270091624711,-167.7536810866764,-1.8493620425382595,3.532184677072455,6.078806673959289,-1.2220833650529632
34,1,76.3016356050278,-212.72730681694668,-3.7910344795090603,8.899069350677578,10.23556565077257,0.5398325021004817
35,1,65.51996224259445,-245.1245347103703,4.309441942520828,-18.321770706225454,6.1107140796944135,-3.456582466905727
36,1,-288.7572931603769,230.32264848956748,8.807745729007843,-6.264464129881619,0.758463032803046,-0.463128763355856
37,1,118.40084704759298,182.73985208383095,-20.161324235946992,-4.87208858818109,-7.857516097407796,-0.7376350203156969
38,1,-29.649364343969413,-105.51890871414442,18.411695394666424,-16.858631189472845,-8.346805462949028,6.79857954566738
39,1,-34.643560079164686,-863.3517354064472,12.951618791114196,-1.2400939375378646,-34.78250183864041,0.48245840064587153
40,1,-765.1595887776398,16.836597637713933,16.223541307519888,-43.866074860781026,9.688320812120464,1.1510468207687545
41,1,-9.938236539311653,-122.76586120890079,19.694656985176934,-3.026516496555385,-7.1028898134838085,1.4605545749529845
42,1,79.58614244293265,-291.7001549176021,18.35983365306253,-16.212295541339873,9.167168697330194,-3.2092918924665694
43,1,384.49692921341557,151.60788097398867,-7.347437812553863,1.623620600673778,-1.9349994951892828,-0.0615141299094039
44,1,-106.5481990909865,-123.92254541007932,12.85822979429874,12.23549579974211,-1.855807612215072,-5.586190060501086
45,1,-321.2063356006546,-724.929451542346,-3.892126245935287,-12.793065404448043,-19.501698744491833,-1.09279517319645
46,1,699.8304173512786,-56.34442424916633,15.716997259613002,41.07192345969394,1.3111999105518666,-1.0567247261699895
47,1,74.77934559196777,-145.95599992623235,25.672950023745233,-4.751607173503946,-15.87763693451357,4.716197373651394
48,1,304.0234570340624,94.30446529422235,12.32376899968331,-5.673172876373901,-0.4284296032443641,-1.7394820284972143
49,1,3.6208472880114493,555.7021764863049,-18.956079267598916,-4.677289573250039,34.780347117914964,-1.681995645746866
50,1,-212.02284278548296,506.17528702337864,-34.60335303659615,-7.289947477435314,27.08699621329716,-2.2271864445154304
51,1,631.8675014973205,-450.5534861268705,-22.43015712984104,30.79955243254507,-17.726166940202067,-1.5406134325905767
52,1,36.214770348814405,-270.92859978439884,1.555193618552033,14.907606455032235,16.99630539784815,-1.9614759755421518
53,1,277.1245569102648,137.00639083112281,2.606028287841724,-6.722996316369365,0.4107585254103663,0.8946130039670931
54,1,-140.57125283675012,575.3062923863135,-3.6131093974712623,-11.091788162942324,50.89685846483386,-2.846192371275823
55,1,42.17665996721174,-183.76676852377213,-1.596745764602524,7.088858928965045,4.886907213469201,-1.7137095577063195
56,1,565.0665591014464,304.00417766646405,1.1350092825740457,32.334714477219954,25.27978155845179,-0.7245241407376548
57,1,-325.9911645523672,-622.7841220022528,36.87187733366063,-8.54809814882158,-13.666479756421559,1.6415035532947133
58,1,-710.7978780742134,129.3482937944878,16.04340230962229,-35.183728546042865,11.460891983299847,0.3743650228001902
59,1,-445.1684025475329,63.39488905686428,42.92426576580196,-7.249123252892526,2.4591543814122243,0.5572493708309875
60,1,-703.5052796103772,247.67279346958503,-4.955207171116408,75.51739664115061,-40.151255455937715,0.2550536385548206
61,1,-575.059044396669,-479.2806288523276,31.623614272625133,-21.096805694002008,-10.22991973784607,3.382446620787123
62,1,-411.45904282207425,334.15428690019075,-54.407664307003856,-45.38545608858023,50.126232487880046,-2.595373546971514
63,1,343.09751478489653,-15.425642513528649,-20.035269845435838,77.2374098733573,15.119358451557586,-3.2846801445520133
64,1,-84.8143197159637,511.32229068214247,16.57634716603549,-6.767593197143005,26.293382263225247,5.46886170930573
65,1,34.01699970209637,-124.4440431984183,7.891199516865067,0.9974896356355174,-5.912466793015991,-0.8481556675411861
66,1,601.1779426129955,832.380880002283,-23.9547438222866,-43.309523703363425,-67.79864986633588,2.1059030025840224
67,1,-307.72142295530705,-83.95833338624882,0.4236467322092119,91.78418602719748,1.4350872516903508,3.789100741724735
68,1,-588.7967729214821,-225.65421527118247,33.84142594811906,-66.55767609654619,-12.869524104592891,0.6518069745474229
69,1,-339.1209833880737,227.1270175488786,13.32138652970789,-5.632167057020875,1.0560040942103541,-0.4454264681215786
70,1,-150.55256553174442,395.36769069569215,-5.925347775206163,-21.079028962748655,72.84439631419788,-1.4530027033014268
71,1,138.43457405439153,-382.69153594047026,25.640290906278132,50.49745913793288,-65.93967632702278,2.0026754284497694
72,1,-244.05018853284184,503.32816716575496,20.532541775467998,-10.696186020712531,27.09662987618206,-0.6576490401840125
73,1,398.7490512737536,-541.175287475392,5.4520569746617085,43.34824048868489,-44.372184196841786,0.6842592870946791
74,1,-479.06456377218854,252.14659224491177,-14.273896088122058,66.95008945338424,-56.762179214286675,3.526941578481774
75,1,604.4673798706851,-381.62522510879717,-24.563285611170745,24.905861655188325,-20.872533663869753,-1.9648556302549225
76,1,61.870573968865834,-266.00102567853554,11.000321006281247,3.380427966229367,17.827072802104958,0.9425191293032459
77,1,-674.0448458608216,-345.34979081374735,29.371440891907515,-48.28616073050348,-14.159633641599962,-0.4981460488919283
78,1,106.2881394697143,-238.84735431616588,3.6767936037888402,-16.700104215826794,9.68185580134532,-4.4973716461586015
79,1,85.85693337000527,-0.07952366089931698,-7.533879506157527,-6.380855786983629,-19.139259609505228,1.6667948367709495
80,1,1480.6638067294514,-1312.350075143831,34.268835378693815,-54.34082831602274,43.002975388533244,-1.018852351844235
81,1,-488.56395557606845,-277.2661972848748,-18.383049894899106,-76.58942862401932,-22.118906946173716,-1.1188335096817912
82,1,-6.77531081735684,-249.784352206099,6.688508329250447,4.2972892904579645,14.892639488556272,-1.0028237183998316
